,0,1,2,3,4,5,6,7
116,Kriiiscb,7.0,Belgique,Hotel qui mérite un rafraichissement mais qui dispose d'une belle ambiance et une réelle atmosphère,"L'ambiance générale de l'hotel. Les Cast toujours au top, surtout au bar. Le bar qui est un must do entre adultes pour se poser en buvant un bon verre au coin du feu. Nous avons tester le Hunter Grill, à coup sur un des meilleur buffet que nous ayons fait.",Le coté un peu vieillot de l'hotel qui n'a pas encore recu de raffraichissement comme ont pu le recevoir les hotels alentours. La piscine fermée (troisième sejour sur place et impossible de tomber dans la bonne période),Mars 2022,Commentaire envoyé le 27 mars 2022
117,Frederic,9.0,Belgique,Agréable séjour,"L'accueil super sympa et bien organisé. La chambre propre, spatieuse et confortable ... On a adoré tout dans son ensemble.",Rien en particulier.... L'incivisme de certains touristes ......,Mars 2022,Commentaire envoyé le 27 mars 2022
118,Lionel,9.0,France,parfait pour se poser au calme après une journée intense au Parcs,cosy et chaleureux,,Mars 2022,Commentaire envoyé le 26 mars 2022
119,Thierry,9.0,Belgique,"Séjour magique et merveilleux, vivement la prochaine!","Chambre en ""Golden Forest"" très propre, confortable et petit déjeuner très bon, copieux et diversifié...",Rien,Mars 2022,Commentaire envoyé le 26 mars 2022
120,Sophie,8.0,France,Très bien,,Prix  restaurant et petit dejeuner chers pour les familles avec jeunes enfants,Mars 2022,Commentaire envoyé le 26 mars 2022
121,Justine,7.0,France,magique,"l’espace bar de l’hôtel est magnifique, présence d’un personnage Disney le soir top pour les enfants ! proximité des parcs endroit très agréable et dépaysant…",revoir quand même les finitions des chambres pour le prix ce n’est pas top top,Mars 2022,Commentaire envoyé le 26 mars 2022
122,Melanie,7.0,France,Convenable,L hotel est bien. Propre. Le personnel tres accueillant et disponible.,"Cela reste cher juste pour dormir. L hotel est en travaux mais cela ne gene en rien. Mais la piscine fermée. Le buffet petit dej et diner est tres cher!! Peu de choix et qualité moyenne, dommage. Par exemple 80€ de petit dej à 4 pour qlq viennoiseries et du pain...",Mars 2022,Commentaire envoyé le 25 mars 2022
123,Coralie,8.0,France,Idéalement situé pour une visite à Disneyland Paris,"Proximité du parc Disneyland Paris (10 minutes à pieds) et du Disney Village. Hotel calme, Lodge au milieu des Séquoias.","Prix élevé du petit déjeuner. Piscine fermée, en rénovation.",Mars 2022,Commentaire envoyé le 24 mars 2022
124,Dominique,8.0,Belgique,Hôtel familial avec espace extérieur fantastique a recommander.,Obtenir une chambre dans le bâtiment principal qui était dans un coin du bâtiment donc nombreuses fenêtres et possibilité d en ouvrir une. Chambre très propre et vue magnifique sur une rivière. Calme puisqu’ au bout d un couloir. Lampadaire sur pied pour éclairage d ambiance cosy. Le lounge bar est parfait pour se détendre et offre un large choix de cocktails et de boissons. Les serveurs de ce lounge bar sont sympathiques.,"Pas d eau ni de bouilloire dans la chambre. La température de la douche était difficile à régler soit très chaude soit froide. Pas de carnet ou bic. Température de la chambre plutôt froide pendant la nuit malgré le chauffage qui était en route depuis l après midi sur 22 degrés. Pas reçu de badge à la réception malgré mon insistance car pas d enfant ! Pourquoi ? Même si on est adulte, on aimerait un badge par chambre en ces temps de célébration.",Mars 2022,Commentaire envoyé le 24 mars 2022
125,Fred,8.0,France,Très bien,La chambre et l'emplacement super,Le manque de choix dans le buffet pour le repas du soir  Manque de prise de courant dans la chambre,Mars 2022,Commentaire envoyé le 24 mars 2022
126,Olivier,9.0,France,Fabuleux,Le confort des chambres. La literie très confortable. Le calme. Le buffet proposant des choix de qualité.,Le prix des petits déjeuner malgré leur qualité. Le manque d'eau minérale pour les chambres. Pas de machine à café.,Mars 2022,Commentaire envoyé le 24 mars 2022
127,Emilie,9.0,France,Bon séjour,"L'accueil était parfait, tout était très propre et nous reviendrons.",Pétit bémol sur la bouilloire trouvée au pas de notre porte et l'absence de plateau de courtoisie.,Mars 2022,Commentaire envoyé le 23 mars 2022
128,Lna078,8.0,France,Très bien,Extérieur original Lodge calme,Salle de bain un peu vieillot Pas de distributeur de boisson dans les lodges,Mars 2022,Commentaire envoyé le 22 mars 2022
129,Marie-brigitte,8.0,France,Très bien,,"les chambres peuvent accueillir jusqu'à 4 personnes mais sont conçues pour deux personnes, et quand on est trois dans la chambre il manque des articles : verre à dent, lingette, tasse à café.  On apprécierait plus d'adaptation.",Janvier 2022,Commentaire envoyé le 22 mars 2022
130,Elisa,8.0,Belgique,Excellent,"Bonne literie, propreté.",Petit déjeuner trop cher (24 €),Mars 2022,Commentaire envoyé le 22 mars 2022
131,Eksterowicz,7.0,Belgique,Bien,Le service golden forest et leur personnel qui était présent les jours que nous sommes arriver jusqu a notre départ à cet endroit était super heureusement que cela a été de se coter la,Le contact à notre arrivée pour l anniversaire de ma fille avec le personnel pas très accueillant. Et réceptif pour faire quelque choses dans la chambre en payant  on m  a laisser dans le vent même par message à l hôtel. Ma fille en était très triste,Mars 2022,Commentaire envoyé le 21 mars 2022
132,Laure,9.0,France,Fabuleux,"Super séjour en famille ! Nous avons eu la bonne surprise en arrivant vendredi soir à minuit d'avoir été surclassé par Disney ^^ On a hyper bien dormi dans une chambre au calme, proche des installations hôtelières. Le personnel de l'hotel est accueillant et à votre écoute.",La pression de l'eau de la douche est un peu faible.,Mars 2022,Commentaire envoyé le 21 mars 2022
133,Patrizia,9.0,Belgique,Le séjour était magique,Particulièrement bien placé.  Hôtel dont le cadre et le personnel sont particulièrement agréables,,Mars 2022,Commentaire envoyé le 21 mars 2022
134,Jessica,8.0,Luxembourg,super bien,manger buffet tres bien soir et le petit dejeuner,les ascenseur pas trop bien,Mars 2022,Commentaire envoyé le 20 mars 2022
135,Ayaya57180,8.0,France,très agréable,Hotel réservé car nous allions aux parcs Disneyland le lendemain. Super proximité car cela permet de laisser la voiture sur le parking de l'hôtel et d'y aller à pied. Le restaurant était très bon. Nous avons également pris le petit déjeuner sur place et c'était également très bon,L'hôtel mériterait une deuxième jeunesse au niveau de ses chambres. Une petite rénovation ne serait pas de refus. Sinon il y a beaucoup de monde le matin aux heures du petit déjeuner. Il faut soit arriver à 7h ou après 9h30 pour éviter la foule.,Mars 2022,Commentaire envoyé le 20 mars 2022
136,Gharbi,8.0,France,super bien mais court,le bar,l’emplacement de la réception,Mars 2022,Commentaire envoyé le 19 mars 2022
137,Samuel,8.0,France,Top,"Réception top, chambre et salle de bain propre. Lit très confort et superbe vue",,Mars 2022,Commentaire envoyé le 18 mars 2022
138,Patrick,8.0,Belgique,Hotel bien placé.,"Hotel bien situé, mais mériterai un rafraichissant des chambres, Le buffet du petit déjeuné en chambre GOLDEN FORETS au top, le personnel des restaurants aimable et avenant.",,Mars 2022,Commentaire envoyé le 18 mars 2022
139,Petit,7.0,France,Bien,La chambre était grande et propre. Dans un lodge a proximité de la réception.  Un service technique assez réactif : une lumière de la salle de bain en panne mais réparée rapidement suite à mon appel,"En revanche très peu de prises électriques (3 dont deux qui ne fonctionnaient pas ou mal) Et surtout une gouttière juste contre le mur de la chambre, très bruyante en cas de pluie (on a entendu un goutte à goutte une bonne partie de la nuit comme si c'était dans la chambre)",Mars 2022,Commentaire envoyé le 18 mars 2022
140,Antoine,7.0,France,Bien,dans Disney,pas de machine à boisson à proximité obligé d’aller dans l’hôtel principal.  2 prises sur 3 fonctionnait.  pas de bouilloire.  pas de thé ni café,Mars 2022,Commentaire envoyé le 18 mars 2022
141,Stéphanie,7.0,France,Bien,"L'ambiance de l'hôtel est très reposante, bien thematisée.","Check in très long, salle de bain petite et vieillissante.",Mars 2022,Commentaire envoyé le 16 mars 2022
142,Cindy,8.0,France,Très bien,La proximité du parc,"Manque de prise électrique dans la chambre, lit étroit",Mars 2022,Commentaire envoyé le 15 mars 2022
143,Kathia,9.0,Belgique,Fabuleux,Le personnel très serviable et toujours sympathique,Ne pas pouvoir ouvrir les fenêtres car trop chaud dans la chambre,Mars 2022,Commentaire envoyé le 15 mars 2022
144,Florence,8.0,Belgique,Très bien,son confort et la proximité avec les parcs,,Mars 2022,Commentaire envoyé le 14 mars 2022
145,Sylvie,7.0,France,Bien,On as pas pris le petit déjeuner,,Mars 2022,Commentaire envoyé le 13 mars 2022
146,Julian,8.0,France,Très bien,"La proximité de Disney, les espaces et le charme des espaces communs.",Problème de réservertion à l'arrivée.,Mars 2022,Commentaire envoyé le 13 mars 2022
147,Dav,9.0,France,Fabuleux,"le restaurant à volonté, Le bar au coin du feu, la balade dans les bois le matin, l'ambiance forestière",le prix du petit dejeuner,Février 2022,Commentaire envoyé le 13 mars 2022
148,Vincenza,9.0,Belgique,Fabuleux,Le personnel est d'une gentillesse !! C'est agréable de voir des gens aussi serviables et sympathiques... que ce soit à la réception ou au dîner ou au petit-déjeuner  L'emplacement est top.,Chambre un peu vieillotte.,Mars 2022,Commentaire envoyé le 13 mars 2022
149,Nicolas,8.0,France,Très bien,l’ambiance,"le monde irrespectueux en particulier les espagnol qui crient, les enfants qui courent bousculent grimpent partout sans aucune retenue des parents  l’attente a l’hinterland grill malgré une réservation",Mars 2022,Commentaire envoyé le 12 mars 2022
150,Li,7.0,France,Bien mais,Proche des services de l'hôtel. Calme. Boissons chaudes agréables.,"J'avais indiqué que j'apprécierai qu'une bouilloire soir dans ma chambre à mon arrivée, la dernière fois j'ai dû attendre 3 heures (2 appels + 1 déplacement entre deux pour la récupérer moi même). Ce que j'ai trouvé à mon arrivée ? Un lit de bébé mais aucune bouilloire ! Mes enfants ont 6 et 10 ans comme indiqué à la réservation.  Petit déjeuner onéreux donc on s'en passe dans l'hôtel. L'hôtel commence à être sale et a besoin de rénovation , notemment la salle de bain. Pour le tarif, on peut espérer que ça soit correct au moins. Baissez vos tarifs en conséquence",Mars 2022,Commentaire envoyé le 12 mars 2022
151,Brenda,8.0,Belgique,"Agréable, appréciable","Nous apprécions le cadre du Sequoia Lodge. J'ai profité d'un prix intéressant pour venir y loger. La chambre était spacieuse, propre, lumineuse et au calme. Très bon petit déjeuner.","Trop de proximité lors du petit déjeuner, la vue des échafaudages (pourquoi ne pas avoir commencé plus tôt pour avoir fini la restauration pour les 30 ans??) La salle de bain pourrait être un peu mieux selon moi (un peu vieillot et coulées de peinture sur la porte de la salle de bain).",Février 2022,Commentaire envoyé le 7 mars 2022
152,Guillaume,9.0,France,Joyeux,"La magie de Disney, la piscine",L'eau de la piscine un peu froide,Février 2022,Commentaire envoyé le 5 mars 2022
153,Olivier,9.0,France,Fabuleux,,trop de queue au restaurant,Mars 2022,Commentaire envoyé le 5 mars 2022
154,Lydie,7.0,Belgique,bien dommage du confort du lit,proximité du Disney village  accessibilité aisée  cadre agréable,matelas dur et lit pas assez large pour 2 adultes,Mars 2022,Commentaire envoyé le 4 mars 2022
155,Philippe,8.0,Belgique,rapport qualité prix plus que moyen mais c’est Disney,confort,vieillot,Mars 2022,Commentaire envoyé le 4 mars 2022
156,Nikko-sandra,9.0,France,on se sent bien dans cet hôtel,c’est chaleureux,,Mars 2022,Commentaire envoyé le 4 mars 2022
157,Jessica,8.0,France,Très bon service au Golden Forest Club mais point négatif pour la chambre,"Le Golden Forest Club était juste parfait ! Le petit déjeuner, le goûter et l'accès au Lounge au était vraiment génial. Nous avons hâte de revenir. L'accueil à la réception privée était vraiment très bien avec des cast member à l'écoute.","Malheureusement nous avons eu une vue assez négative lors de notre séjour. Nous avions réservé en club mais nous avions eu une vue sur les poubelles, les containers, les sacs de linge de lit sale. Et la chambre à eu quelques dysfonctionnement. Nous espérons que notre prochain séjour en club se passe pour le mieux",Février 2022,Commentaire envoyé le 3 mars 2022
158,David,7.0,Belgique,Bien,,Manque de prises électriques. Electricité est coupé dès qu'on éteint les lumières.,Mars 2022,Commentaire envoyé le 3 mars 2022
159,Loic,8.0,France,Super hôtel par contre un sur matelas serait pas du vole,"Super hôtel, beau, propre, bien place et bar restaurant très bien aussi un peu cher par contre (gros problème le matelas était dur au point d'être inconfortable)",Lit inconfortable dur vraiment dur,Février 2022,Commentaire envoyé le 2 mars 2022
160,Julie,8.0,France,Très bien,,"Tâches de sang sur le bas du lit, manques de prises électrique et baignoire cassée",Février 2022,Commentaire envoyé le 28 février 2022
