,0,1,2,3,4,5,6,7
108,Éméline,7.0,France,agréable séjour,"proche du parc ,le personnel toujours aussi agréable","la propreté était pas au top ,manque petit  frigo ,pas de poubelle dans les toilettes ni dans la chambre ,prix excessif vu sur le parking",Janvier 2022,Commentaire envoyé le 31 janvier 2022
109,Lna078,8.0,France,Très bien,"Jolie piscine intérieure pour adulte, trop simple pour les enfants (pas de toboggan, pas de cascade ou des bulles qu'on peut avoir dans les autres piscines du parc). Il y a tout de même un beau morceau de bateau à l'intérieur. Un service de petit déjeuner proposer en chambre qu'on peut commander avant 2h du mat, pour être livré des 7h du matin. Porte avec ouverture automatique à l'entrée de l'hôtel (vers l'accès au parc) pratique.","Comparé au Sequoia ou au Marvel on est un peu plus loin du village car un des chemins plus court est condamnée actuellement à cause du COVID. Nous nous attendions à un hôtel plus thématisé  personnage Disney mais celui ci est très soft, c'est plus un style hôtel haut de gamme bien structuré, du coup pour nous il manquait de charme comparé au Cheyenne ou même à Santa Fe.",Janvier 2022,Commentaire envoyé le 26 janvier 2022
110,Hugues,7.0,France,Bien,Compass Club au top.,"Chambre vieillissante, petite.",Novembre 2021,Commentaire envoyé le 25 janvier 2022
111,David,8.0,France,Très bien,"Proximité avec les parcs Disney bien sur, du personnel aux petits soins, une piscine agréable",Un rapport qualité prix indécent mais la magie Disney,Janvier 2022,Commentaire envoyé le 25 janvier 2022
112,Lucie,7.0,France,Bien,"la localisation , les services , le sourire du personnel mal grès les masques",rien … Peut être remettre un petit coup de modernité,Janvier 2022,Commentaire envoyé le 24 janvier 2022
113,Stucki,6.0,France,Déçu 😞,"L'accueil au petit-déjeuner, le petit-déjeuner (même si nous l'avons trouvé un peu cher pour ce qui était proposé), la propreté de la chambre, les décors.","Au prix de la chambre, nous nous attendions à autre chose, aucune séparation entre le lavabo et l'entrée de la chambre, si ce n'est un rideau, la terrasse totalement cachée derrière des arbustes non taillés, donc aucune vue dégagée sur le lac, pas de cendrier sur celle-ci, du coup les anciens locataires ont laissé les mégots dehors, tout comme des papiers. L'entretien extérieur est nettement à revoir. Pour plus de 400 euros une nuit, nous aurions aimé avoir au moins qqchose de plus entretenu. Dans la chambre, il aurait été bien de trouver du café(même en stick soluble), et non que du thé. Enfin, l'accueil que nous avons eu à la réception était glacial. Aucun sourire, pas d'explication si on ne pose pas de questions, bref déçus, alors que nous avions envie de passer un week-end très agréable.",Janvier 2022,Commentaire envoyé le 20 janvier 2022
114,Sabicléclé,6.0,France,TROP de monde au petit déjeuner,localisation et ambiance de l'hôtel,"TROP DE MONDE AU PETIT DÉJEUNER, gestes barrières complètement oubliés lors de ce moment, on ne se sent pas du tout en sécurité lorsque nous sommes assis en train de déjeuner",Janvier 2022,Commentaire envoyé le 17 janvier 2022
115,Valerie,7.0,France,Bien,"Bel hôtel, bonnes prestations. En cette période de noël féerique pour les enfants.","Rapport qualité/prix. Aucune  souplesse sur le report de voyage lorsque l""on est cas contact  Files d'attente pour s'enregistrer et l'accès au parc à pied plus de 15min avec des enfants de 3 ans difficile. La navette en bus peu fréquente. Le Prix de la restauration aussi élevé  pour des enfants que pour adultes.",Décembre 2021,Commentaire envoyé le 13 janvier 2022
116,Rachida,6.0,France,Décevant,,Petit déjeuner au même prix pour les enfants et les adultes alors que mon fils m’a mangé qu’un croissant  Pas de room service possible alors que mon fils s’est endormi tôt donc pas de dîner possible  Queue interminable au restaurant et a la reception,Janvier 2022,Commentaire envoyé le 13 janvier 2022
117,Vianney,8.0,France,Très bien,"Nous avons aimé le personnel, la cuisine et la chambre.","L'eau de la piscine était froide. Le sauna et hamman, fermé.",Janvier 2022,Commentaire envoyé le 12 janvier 2022
118,Angelique,7.0,France,Bien,L emplacement pour Disney est très bien. Navette toute les 15 min pratique. Personnel agréable,Télévision chaîne limité.,Janvier 2022,Commentaire envoyé le 11 janvier 2022
119,Anne,6.0,France,Bien mais le diable est dans les détails,Les CM sont adorable. La literie est super,L’hôte est un peu vieillissant il mériterait un petit coup de frais dans la salle de bain notamment ( sèche cheveux de piscine et j’ai littéralement mis 15 min pour réussir à avoir une bonne température d’eau sous la douche). Et les ascenseurs étaient HS personnes n’avaient prévenu les Guests . Pour ce prix je m’attendais à un peu mieux.,Janvier 2022,Commentaire envoyé le 11 janvier 2022
120,Alban,6.0,Belgique,Bien mais déception des casts Disney.,L'emplacement juste à côté des parcs est vraiment un plus.,Le personnel pas top au niveau des réactions par rapport aux autres hôtels Disney,Janvier 2022,Commentaire envoyé le 10 janvier 2022
121,G,7.0,France,L'hôtel mériterait bien une petite rénovation,Accueil très sympathique,Les matelas étaient très inconfortables (ressorts dans le dos),Janvier 2022,Commentaire envoyé le 10 janvier 2022
122,Noëmie,7.0,France,permet de prolonger la magie des disney,"la proximité avec le parc, le fait de rester dans l’ambiance Disney, l’environnement","qualité de la literie médiocre, petit déjeuner très cher (quantité au détriment de la qualité)",Janvier 2022,Commentaire envoyé le 9 janvier 2022
123,Emilie,8.0,France,Très bien,"La taille de la chambre, la piscine, le décor, le bar et la sympathie du personnel",Le fait que le passage depuis le disney village côté newport soit fermé cela oblige a faire tout le tour du lac et avec les bagages pas génial si j'avais su à l'avance j'aurais pris la navette,Janvier 2022,Commentaire envoyé le 8 janvier 2022
124,Francesca,6.0,Belgique,Décevant pour un 4 étoiles.,"Le personnel est très gentil et le décors (hors chambre) est très beau ! La sécurité est présente, cela est agréable.","La propreté de la chambre était scandaleuse.  le papier arrachée à certains endroits sur les murs. Des cheveux dans la salle de bain. Le port «papier toilette» complètement devisé et sur le point de tomber. Joints rouillés dans la salle de bain. Une substance brune étrange sur le coin du mur près du lit.  On m’a changé de chambre à 1h00 du matin. Dans la nouvelle, ça sentait « le renfermer ».  Aucun geste commercial n’a été effectué, je suis déçue car je me rendais régulièrement dans cet hôtel.  Le parc a bloqué le chemin vers le parc (ce qui nous oblige à marcher plus longtemps pour attendre le parc). cette fermeture étant mentionnée nul part. Si nous choisissons un hôtel 4 étoiles c’est pour la proximité et la propreté (surfant en ce temps de Covid).",Janvier 2022,Commentaire envoyé le 7 janvier 2022
125,Paul,7.0,France,Bien,Tout le reste une fois rentré et passé la sécurité,"La sécurité extérieure devant l'hôtel  ,les agents ne vont pas avec un hotel 5etoiles a revoir monsieur le directeur de l'hôtel qui vous engagez nous sommes pas a l'aéroport ou dans une douane",Décembre 2021,Commentaire envoyé le 5 janvier 2022
126,Cyril,6.0,France,Bon séjour mais hôtel à moderniser rapidement,L'emplacement est idéal. L'environnement extérieur ainsi que les parties communes sont très agréables. On est baigné dans l'environnement Disney. Des activités du type maquillage ou réalisation de figurines en ballon ont été très appréciées par les enfants.,"Certaines personnes de la réception sont austères et très désagréables. La chambre était désuète. Le papier s'est décollé dans un coin de la chambre dans la nuit pour laisser place à une belle tache d'humidité : on nous a offert un late check out ! Bien sûr, la rapport qualité prix est mauvais.",Janvier 2022,Commentaire envoyé le 1 janvier 2022
127,Bauve,6.0,France,Agréable,Le petit déjeuner malgres le prix de 28€ par personne,Le fait que les saunas et spa soient fermés sans que ce soit indiqué ni sur le site de lhotel ni sur les sites de réservation,Décembre 2021,Commentaire envoyé le 30 décembre 2021
128,Stephanie,6.0,France,manque de magie,chambre propre et confortable. Linges de maison fournis pour la chambre et la piscine.,"je n'ai pas retrouvé la magie disney dans la chambre hormis la frise au mur et les bouchons du savon et shampooing. La piscine est banale, pas de magie disney non plus. Prix des repas exorbitants. Un hôtel standard en fait, le seul avantage est d'être au pied du disney village et donc du parc, mais du coup, prix de la nuit assez exorbitant.",Décembre 2021,Commentaire envoyé le 29 décembre 2021
129,Marc,8.0,France,Très bien,L'esprit Disney de l'endroit.,La multiplication par 3 du tarif sous prétexte qu'on était à quelques jours de Noël.,Décembre 2021,Commentaire envoyé le 28 décembre 2021
130,Ilan,8.0,France,Très bien,"Localisation proche de Disney village (10-15 minutes à pieds). Infrastructures de l'hôtel, la Piscine.  Buffets repas Rencontres avec les personnages Disney dans l'hôtel le soir. La boutique de souvenirs Disney dans l'hôtel (permettant de profiter au maximum du parc...)",Prix du petit déjeuner non inclus  pour un prix de réservation un peu élevé,Décembre 2021,Commentaire envoyé le 25 décembre 2021
131,David,8.0,France,David,Personnel très à l’écoute chambre très calme chambre,Qualité du restaurant Très moyen  Dommage Quilier de la moquette dans les chambres,Décembre 2021,Commentaire envoyé le 17 décembre 2021
132,Ludovic,7.0,France,séjour moyen !!!,le charme de Disney en période de Noël et le personnel agréable,l emplacement de la chambre avec vu sur l autoroute :très déçue par rapport à cela et on a pris cet hôtel pour la piscine et arrivés sur place la piscine été fermée pour travaux : énormément déçus par rapport à cela car on prend cet hôtel par rapport à cela,Novembre 2021,Commentaire envoyé le 17 décembre 2021
133,Elisabeth,6.0,France,Agréable,,J ai demande l annulation des 3 petits dej du 15 dec  ma fille et ma petite fille de 4 ans n ayant rien mangé  la veille (petit dej du 14 dec) ne dejeunant jamais ( 1 cafe et un lait chaud) et ca m a été refusee. Je trouve ca inadmissible et inacceptable. Merci de me donner la marche a suivre pour un remboursement Cordialement,Décembre 2021,Commentaire envoyé le 16 décembre 2021
134,Laëtitia,8.0,France,p,son emplacement et l'esprit Disney déjà présent,la foule !,Décembre 2021,Commentaire envoyé le 12 décembre 2021
135,Diane-sarah,7.0,France,Séjour agréable mais...,Très bel hôtel. Le personnel de l'hôtel ainsi que le personnel de sécurité au top. Les chambres sont très jolies. La literie est extra ! Nous avons vraiment très très bien dormi !  Notre chambre était au calme la petite terrasse très agréable.,"Un bémol sur la bagagerie j'ai laissé ma petite valise avant d'aller passer ma journée sur le parc, le soir au moment de la récupérer il n'y avait personnes pour nous recevoir à la bagagerie et j'ai eu la surprise de finalement retrouvé ma valise avec un énorme enfoncement, vraiment pas cool j'aurais du laisser mon bagage dans la voiture cela aurait été bien mieux. Plus léger, la chaleur dans les chambres ! Malgré que l'on soit début décembre nous avont ouvert la porte fenêtre toute la nuit tellement nous avions chaud haha Les pyjamas léger sont à privilégier.",Décembre 2021,Commentaire envoyé le 11 décembre 2021
136,Laurane,7.0,Belgique,Pas très bien organisé,"Bel hôtel, belles chambres, chouette restaurant (cape cod). Agréable d'être si proche du Disney village, chouette de voir Mickey à l'hôtel le soir. Personnel vraiment charmant, c'est le gros + de l'hôtel.","Piscine hors service alors que nous avions choisi cet hotel pour la piscine! Pas de compensation proposée, même pas prévenus. Autre point très embêtant: nous logions à l'hôtel la nuit avant d'aller au parc mais n'avons pas pu laisser la voiture le jour de notre visite au parc; le parking du parc (gratuit pour les résidents des hôtels) n'est pas fléché à partir de la sortie du parking de l'hôtel et google maps nous a indiqué un autre parking (celui de la gare), nous avons donc perdu du temps. Il y avait de la queue pour pouvoir rentrer dans le parking du parc, nouvelle perte de temps. Finalement nous sommes rentrés dans le parc à 8h55 en ayant quitté l'hôtel à 8h15, alors que si nous avions pu laisser la voiture dans le parking de l'hôtel nous aurions pu rejoindre l'entrée du parc en 10 petites minutes de marche. Et le parking de l'hôtel était loin d'être plein!",Décembre 2021,Commentaire envoyé le 6 décembre 2021
