,0,1,2,3,4,5,6,7
128,Sebastien,9.0,France,Très bon séjour,"C est notre 2 e séjour au Davy crockett., c est très calme la literie est bonne.. Le top c est la piscine très grande et très propre.",Notre TV ne fonctionnait pas et le sol pas top.,Septembre 2022,Commentaire envoyé le 4 septembre 2022
129,Frederique,8.0,France,Sympa pratique mais ...,"Le lieu, l accueil",Il manquait du papier toilette dans les WC. Le grand lit est branlant.,Août 2022,Commentaire envoyé le 31 août 2022
130,Isabelle,9.0,France,Fabuleux,"Le bungalow est spacieux, 2 sdb et wc parfait  Proche de disney 7 min en voiture  Petite piscine mais très sympa avec 3 jacuzzis  Supérette pour dépanner","Il devient vieillissant et le manque de vaisselle / couvert (6 de chaque pas un de plus !) donc pour faire un minimum à manger, c’est juste. 6 cuillères à café pour le petit dej c’est juste ~: une pour chacun et pour les pots à confiture, pâte à tartiner … ???  Le restaurant est un peu bruyant",Août 2022,Commentaire envoyé le 30 août 2022
131,Mery,8.0,Belgique,Très bien,"piscine au top,bungalow nickel",bungalow loin de la réception donc piscine et petit déjeuner le matin avec la voiture,Août 2022,Commentaire envoyé le 30 août 2022
132,Katy,9.0,France,Bon séjour comme d’habitude ! avec quelques bémols cette fois !,"On aime beaucoup le ranch et ses bungalows, parfait pour les familles. On est venus très  souvent pour profiter de la super  piscine. Le buffet de la taverne était  super bon et très varié.  On reviendra sûrement même si les choses ont bien changés  depuis l’ouverture ! à l’époque  pour mes filles il y avait une petite ferme, promenade à poneys, des personnages qui débarquaient le soir, ou au  petit déjeuner.  Tout a été revu à la baisse à  part les prix et c’est pareil dans tout Disneyland !","cette fois le nettoyage de la terrasse n’était pas fait ! des mégots, des canettes vides ! On a du sortir le balai ! rien pour laver  la vaisselle … rien pour essuyer, même pas une éponge pour nettoyer  un peu ! la table était collante ! Dommage !  le prix du buffet pour les enfants mériterait  d’être réduit pour les plus petits ! A 4 ans il ne mange pas comme  à 10 ans alors plus de 20 € pour manger 4 nuggets et quelques  frites c’est cher ! divisez en 2  pour les 3/6 ans !  mais bon on est chez Mickey et tout  est cher !!!",Août 2022,Commentaire envoyé le 29 août 2022
133,Michel,9.0,France,Fabuleux,"Terrasse et barbecue à disposition proche du bungalow, piscine au top (revoir l'organisation de l'accès au jacuzzi.)",Manque de vaisselle. Absence de kit de nettoyage (un minimum serait le bienvenu).,Août 2022,Commentaire envoyé le 28 août 2022
134,Anne,7.0,France,agréable,le calme,,Août 2022,Commentaire envoyé le 28 août 2022
135,Pikapanpan,9.0,France,Fabuleux,La piscine très jolie  L'espace dans les bungalow  Le restaurant très bon et assez copieux,Jacuzzi pas très propre  Piscine pas très chaude,Août 2022,Commentaire envoyé le 24 août 2022
136,Damien,7.0,France,ok,le style très simple,la porte de la piscine ouverte tout le temps . eau froide,Mai 2022,Commentaire envoyé le 21 août 2022
137,Lionel,8.0,La Réunion,Séjour tranquille dans une cabane bien équipé,"La meilleur piscine en terme de design que j'ai put voir dans un hotel disney mais température de l'eau un peu basse  environ 26 °c et non pas 29 °c comme indiqué, par contre l'eau des jacuzzis est à la bonne température.",La température de l'eau de la piscine est trop basse.,Juillet 2022,Commentaire envoyé le 21 août 2022
138,Pierre,8.0,France,Super et inoubliable,L’ambiance et le décor,Manque peut être une navette pour rejoindre les parcs,Juillet 2022,Commentaire envoyé le 20 août 2022
139,Carole,9.0,France,Fabuleux,"Une très belle surprise ! Cadre fantastique au calme dans la forêt tout en restant très proche des parcs.  Bungalow spacieux et plutôt bien équipé, idéal pour les familles (il y a 2 chambres et 2 salles de bain).  Parking au pied du bungalow, parfait pour décharger. Terrasse ombragée très agréable.  Espace piscine et toboggan au top !  Excellent rapport qualité / prix comparé aux autres hotels Disney.",Literie pas très confortable qui mériterait d'être changée.,Juin 2022,Commentaire envoyé le 17 août 2022
140,Marina,7.0,La Réunion,Bien,Petit chalet dans les bois Piscine super pour les enfants et autres,Rapport qualité prix à revoir,Juillet 2022,Commentaire envoyé le 12 août 2022
141,Flávia,8.0,Suisse,Très bien,l’emplacement  l’accueil  le parking à côté du bungalow,bungalow un peu vieillot mais fonctionnel,Juin 2022,Commentaire envoyé le 12 août 2022
142,Patrizio,8.0,Belgique,Très bien,La nature La piscine Le village à la réception L animation pour les enfants,La vaisselle pas propre remplie de poussieres Les vitres très sales L emplacement trop loin pour se rendre à pied au centre A,Août 2022,Commentaire envoyé le 9 août 2022
143,Rud,7.0,France,bien mais pas top,"le complexe en lui même ,la piscine etc…",note bungalow était trop loin du ranch. nous avions précisé être avec 2 bébés de 1an … ils auraient pu faire l’effort de nous mettre moins loin du ranch,Juillet 2022,Commentaire envoyé le 6 août 2022
144,Kamel,8.0,France,Nature et calme,"Évidement sa superbe piscine, ses jacuzzi et son solarium  La plus belle de tous les hôtels",le toboggan était fermé tout le  week-end mais nous n’avons pas été informé.,Juillet 2022,Commentaire envoyé le 31 juillet 2022
145,Christina,8.0,Belgique,Très bien,Le lieux est vraiment agréable 😁 un petit coin de nature 🏞,,Juillet 2022,Commentaire envoyé le 30 juillet 2022
146,Jean-michel,7.0,France,Déception,"Piscine, tennis, ping pong, le barbecue.","Télévision qui ne fonctionnait pas, Écran noir et le technicien qui nous dit que cetait la foudre qui a causé le problème, rien n'a était fait.",Juillet 2022,Commentaire envoyé le 27 juillet 2022
147,Tiffany,9.0,Belgique,Je recommande a 100%,Complètement tout nous a plu !! Le cadre est exceptionnel nous n avions pas du tout envie de repartir,Rien du tout,Juillet 2022,Commentaire envoyé le 27 juillet 2022
148,Mabelle,8.0,France,"Nature, BBQ, piscine/sports au top mais prévoir des matériaux","+ Possibilité de faire des BBQ, la clim (surtout pendant la canicule de 42 deg), les double douches/wc + Grande piscine avec jacuzzi (dommage le toboggan est fermé pendant la semaine de notre séjour). Bien surveillée. Frites/planches/brassards de natation à notre disposition. Astuce: si impatients, on peut leur demander de mettre les bulles ou le cascade quand on veut  + Notre logement n'est pas si loin de la réception/piscine. Just 6-7 mins à pieds, une bonne balade sur leur 'piste de randonnée'. Mais j'imagine ceux qui ont les bungalows plus loin auraient aimé des navettes (ou pourquoi pas des vélos à louer!) + Notre famille aussi apprécié leurs autres activités sportives. On a fait du tennis, badminton, et ping-pong (possible 24/24 si vous avez vos raquettes et balles, sinon ils vous prêtent gratuitement mais il faut les retourner avant 22h). On a fait aussi une partie de mini-golf (2,50 € par personne, mais on peut jouer toute la journée). + Ils sont un aire de jeux avec balançoires. Il y a l'arcade aussi mais petit et pas bcp de jeux intéressants, on est allés au Village pour l'arcade + Il n'y avait pas de moustiques contrairement à ce qu'on a lu dans d'autres commentaires. Ni dans le logement, ni dehors (jours ou nuit). Il y a par contre des guêpes qui nous ont empêché de manger dehors (ils nous laissent pas tranquilles). + Réceptionniste à notre arrivée (16h), Cecilia a pu répondre à toutes nos questions.  + les bungalows sont côte à côte mais il y a de l'intimité car il y a suffisamment de distance entre eux (aussi la façon d'alignement et les arbres et les plantes augment l'intimité)","- trouver l'endroit par gps difficile (route fermée par portail/barrière). Astuce: si on met Crockett's Tavern (le resto qui est en face de la réception) sur GPS, on ne passe pas par des routes fermées. Ou simplement une indication comme: sortie 14 Bailly-romainvilliers/Parcs Disney aurait été utile - prévoir du charbon/allume feu, sopalin, bols, grand couteau, sac poubelles, éponge, torchons...bref votre propre kit de nettoyage et BBQ. Le mini paquet de bienvenue qu'il faut aller chercher dans leur boutique est décevant (une éponge, un carré de tissue, mini flacon de liquide nettoyante) pas la peine de se déplacer spécialement pour ça. - parfois Wifi s'arrête. Juste embêtant pour moi quand on faisait un jeux en ligne avec la famille, mais sinon ce n'est pas si mal d'être déconnecté. C'est vrai que mes ados n'étaient pas contents car leur réseau 4g ne marchent pas bien non plus où on était. - bcp de bêtes/insectes à l'intérieur, je ne sais pas d'où ils viennent car on ferment les portes et fenêtres (sauf si c'est déjà à l'intérieur avant notre arrivée)...cigales, guêpes, araignées.  - Easy pass fourni par l'hôtel est censé de nous donner un parking gratuit aux parkings Disney mais n'a pas marché quand on s'est garé au Disney Village (parking près de leur cine). On découvre juste au moment de sortir du parking - pas de Navette pour aller au parc (contrairement aux autres hôtels Disney) mais c'était une information claire avant notre réservation  Rien à signaler pour les petits déj ou leur resto car on a toujours fait notre repas nous mêmes.  On a vu leur prix par contre, 12 pour un panier petit déj (dans les autres hôtels c'est du buffet) et genre 30 euros menu pour le dîner... ça a l'air cher. En même temps notre logement de 400+++ la nuit....faut pas trop s'étonner.",Juillet 2022,Commentaire envoyé le 23 juillet 2022
149,Marie,9.0,France,Génial,"le calme, le bungalow et la piscine",RAS,Juillet 2022,Commentaire envoyé le 20 juillet 2022
150,Yoann,8.0,France,Très sympa,Le lieux est sympa,,Juin 2022,Commentaire envoyé le 18 juillet 2022
151,Jennifer,7.0,France,Beau cadre,"Très beau cadre , et confortable .Très belle piscine .","Pas très bien nettoyer cheveux dans la douche , miette au sol dans la cuisine",Juillet 2022,Commentaire envoyé le 17 juillet 2022
152,Sandra,8.0,France,Très bien,Le gros + de ce camping est la piscine qui est magnifique !,L extérieur autour du bungalow qui n est pas très bien entretenu,Juillet 2022,Commentaire envoyé le 16 juillet 2022
153,Veric,7.0,France,bien,"le cadre, supérette, resto , piscine, air de jeux, proche de Disney",literie,Juillet 2022,Commentaire envoyé le 11 juillet 2022
154,Mélinda,8.0,France,On aimerait pouvoir revenir à 14,Le calme l'indépendance la piscine la formule à volonté du buffet la supérette,"La distance bungalow/ réception Bungalow pas prêt à l'heure et quelques manques comme tapis de sortie de douche serviette 5 pour 6 personnes gel douche en salle de bains fermeture rapide barbecue alors que l'on nous dit ""à volonté""",Juillet 2022,Commentaire envoyé le 10 juillet 2022
155,Audrey,7.0,France,Bien,"Les lieux, la propreté du bungalow, les loisirs sur place.","Les plats du buffet et le bruit du ballon d'eau chaude, dans le bungalow",Juillet 2022,Commentaire envoyé le 7 juillet 2022
156,Sandra,7.0,France,très bien ! le seul bémol est la literie inconfortable,le calme  le décor,le matelas ! inconfortable… mal de dos pendant 4jours,Juin 2022,Commentaire envoyé le 3 juillet 2022
157,Domenico,8.0,Belgique,À conseiller !,"Le cadre, les services offerts, le département.",Les poubelles non vidées de la cuisine.,Juillet 2022,Commentaire envoyé le 2 juillet 2022
158,Nicolas,8.0,Belgique,Super,,L eau de la piscine devrait être plus chaude,Juin 2022,Commentaire envoyé le 1 juillet 2022
159,Thierry,9.0,France,Fabuleux,Endroit Tranquille et sympa,Meilleurs suivis sur le mobilier en bois extérieur manque d'entretien,Juin 2022,Commentaire envoyé le 26 juin 2022
160,Mohamed,7.0,France,super,la piscine qui accepte les burkinis était top j’ai pu nager avec mes enfants,l’endroit éloigner de Marne la vallée sans navette,Juin 2022,Commentaire envoyé le 26 juin 2022
161,Anne,7.0,France,Bien,,"Bengallow un peu vieux,rideaux du salon taché de ""chocolat""enfin j'espère.. ..chasse d'eau des toilettes du couloir qui fuit ,un gros arbre au milieu de la terrasse qui rend difficile l'utilisation de la table extérieur, barrière de la terrasse très mal fixé,voir dangereuse, climatisation inexistante !!!",Juin 2022,Commentaire envoyé le 25 juin 2022
162,Besnik,9.0,Belgique,Excellent et à refaire.,"le cadre, la propreté.",la terrasse pas entretenu.,Juin 2022,Commentaire envoyé le 24 juin 2022
163,Florence,9.0,Belgique,au top en pleine nature,le cadre et le calme,le prix à certaines périodes,Mai 2022,Commentaire envoyé le 22 juin 2022
164,Fanny,8.0,Suisse,Super sejour dans un cadre forestier à 2 pas du parc Disney,Le calme et la foret. Les bungalows sont propres et de bonne taille pour une famille de 4 voir 5 personnes. L'equipement est correct. La piscine est bien. Super bien place par rapport au parc Disney et à Vallee Village. Super avantage d'avoir le parking Disney gratuit.,Le produit de lave-vaisselle pourrait être dispo directement dans le bungalow. Il n'y avait plus d'animaux dans le ranch et donc les enfants ont ete decu. Un rafraichissement des bungalows ne ferait pas de mal.,Juin 2022,Commentaire envoyé le 20 juin 2022
165,Sophie,8.0,France,Disney en famille,le décor l ambiance,l eau de la piscine était froide,Mai 2022,Commentaire envoyé le 18 juin 2022
166,Julie,8.0,Belgique,Très bien,"L emplacement, le dépaysement, les 2 salles de bain le personnel agréable","Les lits qui grincent, les rideaux de dimensions différentes donc laissent passer la lumière.",Juin 2022,Commentaire envoyé le 18 juin 2022
