,0,1,2,3,4,5,6,7
126,Clemence,9.0,France,Je reviendrai mais pour plusieurs nuits la prochaine fois !,"Chaque cast member , membre du personnel au top et à l’écoute. Que ça soit de notre serveuse, au vendeur en boutique Marvel , au concierge, au bagagiste, au room service … ils sont tous super et à l’écoute. Une pensée particulière pour les serveurs au Skyline Bar au top ! et les très bons cocktails des 30 ans.  L’espace dédié aux photos Marvel est au top !  Notre chambre au RDC avec terrasse privative, avec vue sur le Lac au top .","Peut être un manque d’une autre mascotte qui pourrait faire son apparition dans l’hôtel, comme Mickey , figure emblématique de Disney .  Et un manque de coordination au niveau des bracelets (pass sanitaire) à notre retour du parc à l’hôtel vers 20h30 , la Cast Member est seule pour vérifier les pass et les bracelets et donc beaucoup sans bracelet entre dans l’hôtel et passe donc à l’attrape .  Rien a signaler d’autre .",Mars 2022,Commentaire envoyé le 7 mars 2022
127,Philippart,9.0,Belgique,une hotel exceptionnelle,"hôtel très classe le personnel le personnel est vraiment très à l écoute , le service très rapide j ai vraiment rien à dire à par juste que je le recommande",,Mars 2022,Commentaire envoyé le 7 mars 2022
128,Sammanuinesleo,9.0,Belgique,Fabuleux,"Chambre très agréable, surprenante! Personnel réactif (lit bébé), agréable, déco superbe, activités agréables dans l'hôtel",Manque d'équipement pour bébé à la piscine. Prix du bar et du restaurant dans l'hôtel (petit-déjeuner et dîner) exorbitant !,Mars 2022,Commentaire envoyé le 7 mars 2022
129,Virginie,8.0,Belgique,Très bien,"Hôtel magnifique, propre, confortable et personnel accueillant","Le repas buffet du soir pas du tout en rapport avec la qualité de l’hôtel. Des plats pas assez raffinés et trop peu de légumes, crudités…",Mars 2022,Commentaire envoyé le 7 mars 2022
130,Etienne,8.0,France,Très bien,"Personnel, localisation  et restauration  parfaits.","Chambre avec Terrasse demandée mais n'ai jamais vu la terasse. Regulation de la climatisation bloquée donc nuit avec fenêtre ouverte. Dommage, le reste est tout a fait à la hauteur des attentes",Mars 2022,Commentaire envoyé le 7 mars 2022
131,Eleonore,9.0,France,bien mais peut mieux faire,"la proximité des parcs, le petit plus des photos station",le manque de professionnalisme pour certains casts,Mars 2022,Commentaire envoyé le 6 mars 2022
132,Cédric,9.0,France,parfait,tout,le restaurant Manhattan,Mars 2022,Commentaire envoyé le 6 mars 2022
133,Catherine,10.0,France,Excellent séjour,"- Le confort de la chambre  - La propreté  - Le parfum d’ambiance au rez-de-chaussée  - Le repas  - L’ensemble du personnel très agréable ( sécurité, accueil, bar, restaurant )","- La personne à la conciergerie peu souriante, presque désagréable",Mars 2022,Commentaire envoyé le 6 mars 2022
134,Pascal,8.0,Belgique,agréable sejour,proximité du parc gentillesse du personnel beauté des deco,la literie moyen,Mars 2022,Commentaire envoyé le 6 mars 2022
135,Willy,8.0,France,Séjour dépaysant et ressourçant !,Petit déjeuner excellent mais un peu cher.  Emplacement idéal et cadre magnifique. Piscine très agréable et bien gérée par l’encadrement.  Personnel parfait! 🤩,"Très déçu par le Sky Line : boissons insipides et pourtant très chères, et, service très long !",Février 2022,Commentaire envoyé le 6 mars 2022
136,Corinne,10.0,Belgique,extraordinaire,"tout!!!! les chambres spacieuses et hyper équipées, le petit déjeuner extra…. la piscine l ambiance l odeur qui se diffusent dans le hall",rien,Mars 2022,Commentaire envoyé le 4 mars 2022
137,Marjorie,10.0,Belgique,un séjour au top!,"le décor, les activités pour les enfants, le personnel",,Mars 2022,Commentaire envoyé le 4 mars 2022
138,Marianne,8.0,Belgique,Très belle hôtel mais manque de magie disney,Très belle hôtel  à thème Bien équipé et très propre,Manque d'animation,Mars 2022,Commentaire envoyé le 3 mars 2022
139,Aurelie,7.0,France,Séjour agréable avec un bon niveau de confort,"La chambre spacieuse et la vue, la piscine.","Pas de distributeurs, le manque d'informations à notre arrivée sur les services de l hôtel.",Mars 2022,Commentaire envoyé le 3 mars 2022
140,Emilie,10.0,France,Exceptionnel,Hôtel sublime me langui déj d'y retourner .,,Février 2022,Commentaire envoyé le 3 mars 2022
141,Gwenael,10.0,France,Un moment inoubliable en famille,Tout,Rien,Mars 2022,Commentaire envoyé le 3 mars 2022
142,Stéphanie,9.0,France,Fabuleux,"La décoration permet vraiment une immersion dans l'univers Marvel. On a adoré. Le personnel est d'une gentillesse et d'une disponibilité incroyable. Ça participe vraiment au séjour d'une façon très favorable. Seul regret, le hammam et le sauna indisponibles lors de notre passage.",Les toilettes sans porte dans la salle de bain.,Février 2022,Commentaire envoyé le 1 mars 2022
143,Helene,10.0,France,merveilleux,le confort les équipements la proximité des parcs … tout était parfait !,,Février 2022,Commentaire envoyé le 1 mars 2022
144,Virginie,7.0,Belgique,Bien,"le room service, la literie, l’emplacement de l’hôtel. l’ambiance.",Le fait de n’avoir pas reçu le mail et l’sms pour recevoir mon numéro de chambre. on a du y aller nous mémé et le pompom arriver dans une chambre pas faite et que la réception nous dise qu’elle l’est. er avoir confirmation avec le room service. changement de chambre tard le soir mais ça ne peux pas arriver dans un hôtel de ce standing. une plainte est en cours,Janvier 2022,Commentaire envoyé le 28 février 2022
145,Ophélie,10.0,France,classe et magique,le standing est incroyable,,Février 2022,Commentaire envoyé le 25 février 2022
146,Emilie,7.0,France,Peu mieux faire,"Le décor et l'emplacement La piscine avec le jacuzzi avec des créneaux de réservation de 15 min, la propreté Gain de temps pour le séjour avec le process de bracelets pour les pass sanitaires.","Le manque de prestation pour un 4* L'eau (bouteille à disposition) n'a pas été renouvelé pendant notre séjour, ni les savons et set de toilette. Le poussoir du shampoing été cassé à l'arrivée, on a demandé 3 fois pour le changer, rien n'a été fait.  Ce sont des petits détails mais vu le prix du séjour en période de vacances, rien ne devrait être à redire. Salle de bain, un peu étroite.",Février 2022,Commentaire envoyé le 25 février 2022
147,Josiane,8.0,France,Très bien,situation géographique  et services excellents,tarif petit déjeuner trop cher pour enfants en bas âge,Février 2022,Commentaire envoyé le 23 février 2022
148,Jean,10.0,France,Excellent moment,Très bon,Rien,Février 2022,Commentaire envoyé le 23 février 2022
149,Stephanie,8.0,France,Très bien,"Hôtel magnifique, chambre spacieuse et lit très confortable. Personnel très gentil et serviable.",Nous avons été réveillé à 6h15 par un membre du personnel qui a frappé 2 fois à la porte et à ouvert notre porte.,Février 2022,Commentaire envoyé le 22 février 2022
150,Fabienne,10.0,Belgique,rien a dire tout parfait,tout,rien,Janvier 2022,Commentaire envoyé le 21 février 2022
151,Florence,10.0,France,Parfait,"L’établissement est parfait, décors au top sur le thème Marvel. personnel accueillant",Le petit-déjeuner qui n’est pas compris et qui est beaucoup trop cher vue ce qu’ils proposent,Février 2022,Commentaire envoyé le 21 février 2022
152,Alexis,10.0,France,Exceptionnel,La gentillesse du personnel. Déco refaite. tout est neuf.,,Février 2022,Commentaire envoyé le 20 février 2022
153,Hyl,10.0,France,super agréable,tout,cocktail chère,Février 2022,Commentaire envoyé le 17 février 2022
154,Flavien,10.0,France,Hôtel au top en chambre empire,"La proximité du village, le service au top des chambres empire, le personnel au petits soins pour les clients chambre empire.","Le tarif un peu élevé, bien que les services sont à la hauteur.",Février 2022,Commentaire envoyé le 17 février 2022
155,Pauline,7.0,France,Bien,l’emplacement et la décoration sont les vrais plus de cet établissement,j’avais une chambre communicante par une porte  et mes voisins d’a coté faisait énormément de bruit de plus j’ai retrouvé pas mal de cheveux dans la salle de bain à mon arrivée ce qui n’est pas super agréable,Février 2022,Commentaire envoyé le 17 février 2022
156,Julie,10.0,France,Exceptionnel,"La piscine et les activités proposées ( kid's club, la Disney hero station ..)",Rien,Février 2022,Commentaire envoyé le 16 février 2022
157,Plancq,10.0,France,exceptionnel,qualité de l’hôtel,,Février 2022,Commentaire envoyé le 16 février 2022
158,Laurence,10.0,France,la magie de Disney au cœur de New York,hôtel très confortable et bien rénové sur le thème Marvel. super literie et repas au Downtown restaurant exceptionnel,rien,Février 2022,Commentaire envoyé le 16 février 2022
159,Morgan,10.0,France,Exceptionnel,"Magnifique rénovation, de superbes œuvres d’art  et la proximité avec les parcs",,Février 2022,Commentaire envoyé le 16 février 2022
160,Federico,9.0,Belgique,séjour au top,tout y est magnifique la déco les installations,la proximité avec les parcs,Février 2022,Commentaire envoyé le 15 février 2022
161,Julie,10.0,France,Magique,"La déco, les accessoires multimédia. Le design des lampes, la vue sur les statues marvel. La carte d'anniversaire écrite à la main. Le personnel disponible et très accueillant.",Il manquait une brosse pour WC et des cuillères pour le café.,Février 2022,Commentaire envoyé le 13 février 2022
162,Sonia,10.0,France,au top,tout rien à dire,,Février 2022,Commentaire envoyé le 13 février 2022
163,Annie,10.0,France,excellent week end,L'extrême qualité d'accueil et l'amabilité du personnel.  Le mobilier et les lustres de designer. Chambre très confortable et insonorisée piscine très bien organisée,difficulté à trouver une place de parking,Février 2022,Commentaire envoyé le 13 février 2022
164,Florence,10.0,France,Parfait ont a adoré notre séjour,"Tout était parfait hôtel, le personnel, propreté de la chambre et de l’établissement. Le restaurant parfait très bon",,Février 2022,Commentaire envoyé le 13 février 2022
165,Hoenig,10.0,France,Excellent séjour dans son ensemble,"L accueil des cast members, la gentillesse du personnel, la décoration de la chambre, la qualité du petit déjeuner, les peignoirs et chaussons pour la piscine.",Les clients de la chambre au dessus de la nôtre étaient très bruyants. Il faudrait mieux insonoriser les chambres. Nous avons eu un petit souci avec l écoulement de l’eau dans le lavabo qui a par contre été vite résolu par votre service d entretien.,Février 2022,Commentaire envoyé le 12 février 2022
166,Zelda,10.0,France,c'est toujours tellement bien que c'est trop court!,"le décor de l'hôtel, le parfum d'ambiance, la chambre est splendide, l'accueil est impeccable. la proximité de l'hotel, tout etait parfait, nous avons passé un formidable séjour dans cet hotel, hâte de revenir !!!!",tout était parfait,Février 2022,Commentaire envoyé le 12 février 2022
167,Sandrine,9.0,France,Fabuleux,"L'hôtel est magnifique ,très propre et le personnel très agréable.",La machine à café de la chambre d'à côté qui résonne énormément surtout en pleine nuit ce qui m'a réveillé plusieurs fois.,Février 2022,Commentaire envoyé le 12 février 2022
168,Justine,10.0,France,Fantastique,"Le thème, la boutique, la décoration",RAS,Février 2022,Commentaire envoyé le 11 février 2022
169,Bruno,8.0,Belgique,Très bel hôtel pour les fans de Marvel....et les autres !,"Superbe hotel parfaitement dans le thème Marvel. Chambre calme et confortable et bien équipée, surtout au niveau TV et multimedia . Piscine agréable et couverte. Hall impressionnant, belle boutique, bars agréables",Machine à café en panne dans la chambre. Piscine pas adaptée aux enfants (profondeur unique de 1m60),Février 2022,Commentaire envoyé le 11 février 2022
170,Stephanie,10.0,Belgique,super séjour dans un des meilleurs hôtels Disney,"design, personnel super sympa",les lits sont d une petite largeur. propreté pas top,Février 2022,Commentaire envoyé le 9 février 2022
171,Stéphanie,10.0,France,un séjour inoubliable et magique pour les enfants,"la decoration, on est vraiment imprégné par l’univers Marvel, le confort des chambres, la vue sur le lac,le personnel à l’écoute, d’une grande gentillesse et toujours souriant ….",,Février 2022,Commentaire envoyé le 9 février 2022
172,Collas,10.0,France,parfait 😉,tout,rien,Février 2022,Commentaire envoyé le 8 février 2022
173,Florence,8.0,Belgique,Très bien,"L’ambiance, la déco, la piscine",Les lits étaient un peu petits pour des lits doubles Les prix du bar étaient beaucoup trop élevés,Février 2022,Commentaire envoyé le 8 février 2022
174,Jessika5177,8.0,France,Communication,L architecture l art de l hôtel Le service est correct  dans l ensemble   Une superbe vue sur le lac  Des peignoirs a disposition pour la piscine,Qu'un membre du personnel nous prennes pour des imbéciles .  Que cette personne nous vende un service qui n'est pas le même que nos attente .  Il fait trop chaud dans la chambre la nuit.,Février 2022,Commentaire envoyé le 7 février 2022
175,Nada,10.0,France,Magnifique,Tout est parfait dans cette hôtel,La vue de chambre sur le parking,Février 2022,Commentaire envoyé le 7 février 2022
176,Spawns7,10.0,France,Exceptionnel,"Les décors de l'hôtel, les tableaux, les activités qu'on peut faire là bas.",,Février 2022,Commentaire envoyé le 7 février 2022
177,Fabrice,10.0,France,génial.,proximité du parc déco superbe,les restaurants pris d’assaut et difficiles à réserver.,Janvier 2022,Commentaire envoyé le 6 février 2022
