,0,1,2,3,4,5,6,7
122,Stephane,8.0,France,Très bien,"Personnel très aimable, check-in super efficace, sms pour savoir que la chambre était prête, navette, boisson chaude offerte, starbucks dans l’hotel pour un petit déjeuner rapide.","Les équipements des chambres vieillissent, pas assez d’entretien pour une chambre à 200€ la nuit, l’hotel reste bruyant, ménage pas vraiment parfait.",Mars 2022,Commentaire envoyé le 27 mars 2022
123,Sabrina,9.0,France,Séjour magique,"Proche du parc (10minutes à pied) , thématiques Cars, boissons chaudes offertes avec la clé de chambre, navette au parc/gare,...",Rien à dire,Mars 2022,Commentaire envoyé le 27 mars 2022
124,Lisa,9.0,France,Fabuleux,"la literie est très confortable, et l'hôtel est à proximité du DisneyVillage à pieds",,Mars 2022,Commentaire envoyé le 27 mars 2022
125,Larguier,8.0,France,c'était top,"Le cadre était très bien, l'extérieur superbe, réception au top","l'intérieur demande quelques rafraîchissements, peinture tapisserie dans les couloirs notamment",Mars 2022,Commentaire envoyé le 27 mars 2022
126,Emeline,8.0,France,Très bon séjour à Disney en famille,"Rapport qualité prix, nous avons passé un très bon séjour avec notre fille de 2 ans. Le buffet est varié et très bon, l’hôtel est bien thématisé, le personnel au top. Possibilité de se rendre aux parcs et à Disney village à pieds en 10/20 minutes par un petit chemin très accessible. C’est tout ce qu’on attend d’un hôtel disney, surtout à ce prix là !","Les rideaux de la chambre étaient cassé et notre évier bouché, ce qui aurait pu être remarqué et réparé avant notre arrivée. À part ça, rien à reprocher !!",Mars 2022,Commentaire envoyé le 27 mars 2022
127,Patricia,8.0,France,Mickey se lave aussi,Tout est bien,Arrivée à 23h et s'apercevoir que la bouteille de savon était vide heureusement que la fille de la réception plutôt Sympa est venue en personne nous en donner une pleine,Mars 2022,Commentaire envoyé le 26 mars 2022
128,Maud,8.0,France,ras,chambre  navette propreté,le prix du petit déjeuner manque de navette après 23 h,Mars 2022,Commentaire envoyé le 26 mars 2022
129,Estelle,9.0,France,Fabuleux,C'était super mais un des abat-jours au dessus du lit était cassé et il y avait pas mal de poussière dedans. Sinon c'était top.,,Mars 2022,Commentaire envoyé le 20 mars 2022
130,Louise,8.0,France,la magie est là !,l’accueil  les décorations intérieurs et extérieurs l’accessibilité aux parcs Disneyland à pied  la literie  le buffet à la Cantina ( non compris dans le prix ),hôtel intérieur manque de finition (peintures non finie),Mars 2022,Commentaire envoyé le 20 mars 2022
131,Cindy,8.0,France,super séjour,proche de disney,pas d’ascenseur pour aller au 2ème étage,Février 2022,Commentaire envoyé le 19 mars 2022
132,Jennifer,8.0,France,Très bien,"hôtel très agréable, décors cars très sympa",l’établissement était super par contre nos voisins pas très soucieux du bien être des autres  22h les enfants sautent et cris au dessus alors que notre fils de 2 ans essayer depuis presque 1h de s endormir  pas très insonorisé  il y a un service de navette gratuite qui est super pratique mais attention les personnes tellement pressés nous ont sautés à moitié sur notre poussette pour entrer dans le bus alors que toute les 10 mins il y a un bus  il devrait y avoir quelqu un qui limite l entrée au heure de forte influence,Mars 2022,Commentaire envoyé le 17 mars 2022
133,Delfosse,7.0,France,Bien,Très bon accueil personnel souriant aimable,"Une forte odeur dans une des deux chambres, venant des draps je pense et malheureusement oreillers en plume (allergies de mes enfants et mon mari)  Les draps de bain pas tres propres (poils) Plus de gel douche Distributeurs de café introuvalble Nous avons demande à un membre du personnel, réponse "" dans les batiments du fond sans savoir me dire le numéro du batiment Sous la pluie a 7h30 du matin je n'ai pas trouvé les distributeurs pour avoir un café qui est normalement offert avec le magic pass",Mars 2022,Commentaire envoyé le 16 mars 2022
134,Cynthia,9.0,France,Fabuleux,Bonne literie,PS assez de personnels,Mars 2022,Commentaire envoyé le 16 mars 2022
135,Céline,9.0,France,très bien,le confort des chambres,la déco un peu vieillissante,Mars 2022,Commentaire envoyé le 15 mars 2022
136,Camille,8.0,France,Très bien,,trop chaud + le prix,Mars 2022,Commentaire envoyé le 15 mars 2022
137,Carole,9.0,France,Fabuleux,"L'excellent rapport qualité/prix. La propreté de la chambre ,très bonne literie  L'accueil à la réception en particulier l'humour de Vincenzo",..Le chauffage aurait pu être mis en route... Une bouilloire dans la chambre...,Mars 2022,Commentaire envoyé le 13 mars 2022
138,Myrtille,8.0,Belgique,Chouette,L ambiance  Les décors qui font rever les enfants,Les chambres ne sont pas du tout isolée en bruit. Il faudrait les insonoriser,Mars 2022,Commentaire envoyé le 13 mars 2022
139,Alicia,9.0,France,je recommande vivement !,"la proximité avec le parc, avec la navette gratuite, les chambres sont tout de même spacieuse, la literie est confortable et la déco est très sympa ! et gros + pour le restaurant « la cantina » c’était excellent je recommande vivement !",bien évidement ce n’est pas la faute de l’établissement mais les chambre ne sont pas hyper bien insonorisées et les personnes ne sont pas toujours respectueuse du sommeil des autres !,Mars 2022,Commentaire envoyé le 10 mars 2022
140,Guillaume,9.0,France,Fabuleux,Super hôtel ! Très bon séjour.  Je recommande cette hôtel  beaucoup moins chère que certains autres hôtels Disney,,Février 2022,Commentaire envoyé le 10 mars 2022
141,Stephanie,7.0,France,Bien,. La chambre était très bien.  lit confortable tres Agréable,"Problème d'activation des pass Disney. Du coup 1h de perdu devant le parc. Carte de la chambre désactivé en rentrant le deux soirs , retourner faire activer le pass pour pouvoir rentrer dans la chambre.  Le personnel est rentrer dans notre chambre pendant notre absence.  Pas cool",Mars 2022,Commentaire envoyé le 8 mars 2022
142,Julie,7.0,Belgique,Bien,"Disponibilité du personnel à la réception. Services sur place (starbucks, boutique,..)","Très mauvaise insonorisation! Le menage est fait quotidiennement mais sans respect de nos affaires. Nous avons retrouvé nos brosses à dents renversées dans l'evier, nos affaires de toilette maladroitement repoussées,...",Mars 2022,Commentaire envoyé le 8 mars 2022
143,Manuella,8.0,Belgique,agréable,l’établissement correspond totalement à la description de l’hôtel faite sur internet.,"il manque des « petites » table de chevet sur les côtés des lits (on avait pris une chambre avec deux lits doubles) et donc ceux des extrémités n’avaient ni prise pour le chargeur, ni tablette pour poser son téléphone/ lunette,..",Mars 2022,Commentaire envoyé le 7 mars 2022
144,Radafy,8.0,France,Très bien,Lhotel est magnifique et cest tres beau,Tout etait parfait,Mars 2022,Commentaire envoyé le 7 mars 2022
145,Laurence,8.0,Belgique,Très bien,proximité parc Disneyland,matelas durs et étroits,Mars 2022,Commentaire envoyé le 6 mars 2022
146,Narbond,7.0,Belgique,Bien,Navette récurrentes. Personnel sympathique Décoration superbe pour les fans de Cars. Personnage Disney disponible en soirée.,Quelques moisissures sur le mur de la salle de bain dû à l'humidité j'imagine. Dommage pour une chambre à ce prix là.,Mars 2022,Commentaire envoyé le 5 mars 2022
147,Julien,7.0,France,Séjour 3 nuits,Proximité du parc Thème cars et texmex sympa,Une cafetière serait bienvenue dans la chambre  Un coup de rafraîchissement ferait du bien  Buffet Cantina bof bof,Janvier 2022,Commentaire envoyé le 4 mars 2022
148,Julien,7.0,Belgique,Peu mieux faire,Situé à 10 min à pied du parc. C'est le gros point positif de l'hôtel,"Cuvette des WC pas propre, literie pas très confortable, manque un frigo.",Mars 2022,Commentaire envoyé le 4 mars 2022
149,Jamila,9.0,France,Féerique aux yeux de mon fils,La chambre et le service,La réception,Mars 2022,Commentaire envoyé le 3 mars 2022
150,Laure,8.0,France,Très bien,La décoration était dans le thème cars,Y a pas assez de panneaux de signalisations,Mars 2022,Commentaire envoyé le 3 mars 2022
151,Isabelle,9.0,Belgique,Fabuleux,"Belle redécouverte de cet hôtel après un certain nombre d'années. Le petit déjeuner (21 €), choix très variés, et le repas du soir très bon. A refaire",,Mars 2022,Commentaire envoyé le 2 mars 2022
152,Gierk\'s,7.0,Belgique,Bien,"La facilité et la gratuité des navettes vous emmenant vers les parcs, la qualité du buffet à volonté, la décoration en général dans le respect du thème the 'Cars'. La barrière de sécurité du parking et la présence d'un garde. Momentanément, la présence d'un personnage Disney dans le hall d'entrée. La chambre au calme dans des blocs indépendants.","Le 'système Disney' ne permet plus à l'adulte de s'émerveiller; files incessantes, prix exorbitant de chaque achat, personnel 'black' en surnombre qui ressemble à une discrimination sous forme de clichés (sécurité aux abords des hotels, femmes de chambres, grooms, sentiment d'agressivité latente). Le manque de civisme général lié au tourisme de masse est présent. Certains détails de peinture, de propreté commencent à se faire remarquer. L'étroitesse el le nombre limité des places de parking. La fermeté des lits.",Février 2022,Commentaire envoyé le 2 mars 2022
153,Anne,7.0,France,Aucun souci particulier,simple et efficace,personnel pas très aimable,Mars 2022,Commentaire envoyé le 2 mars 2022
154,Christèle,9.0,France,Super séjour,"Le personnel etait très accueillant, que ce soit à la sécurité, a la réception ou au restaurant. La décoration etait originale et nous a plonges sur la route 66. La nourriture au restaurant était copieuse et très bonne. Photographies avec les personnages à la réception et boissons chaudes offertes le matin. Vraiment un super séjour avec notre petit de 3 ans.",,Février 2022,Commentaire envoyé le 1 mars 2022
155,Morgane01,8.0,France,Très bien,"L'emplacement est idéal, à quelques pas de Disneyland, la chambre est correcte pour le prix, même s'il y aurait quelques rafraîchissements à faire ( porte de salle de bains abîmée en bas..)  Bien pour séjourner 1 ou 2 nuits.",,Janvier 2022,Commentaire envoyé le 28 février 2022
156,Mathilde,7.0,France,Bien,"au calme, proche du parc Disney a pieds (environ 10min de marche)",pas de ballet WC et notre évier était bouché,Février 2022,Commentaire envoyé le 26 février 2022
157,Oliv,9.0,La Réunion,bien,la restauration,lit pas assez grand,Février 2022,Commentaire envoyé le 26 février 2022
158,Hanen,7.0,France,Bien,L’univers Disney!!,Le fait de ne plus avoir le petit déjeuner compris vu les prix pratiqués….,Février 2022,Commentaire envoyé le 23 février 2022
159,Vuittenez,9.0,France,un séjour féerique,la réactivité du personnel et leur explication court et précise,,Février 2022,Commentaire envoyé le 20 février 2022
160,Aurelie,9.0,France,Fabuleux,"Hôtel sympas avec l'univers de cars, navette bien pratique, nous sommes rapidement à Disney.",,Février 2022,Commentaire envoyé le 20 février 2022
161,Justine,8.0,France,"Très bien passé, bonne expérience mais un peu cher","L amabilité du personnel, la propreté des lieux","Le confort des lits un peu sommaire, le rapport qualité prix un peu élevé et notamment des petits déjeuners  ...",Février 2022,Commentaire envoyé le 20 février 2022
162,Nathmat,9.0,France,Fabuleux,"Très belle décoration de l'hôtel et des chambres. Parfait pour les enfants. Personnel très agréable, chambre confortable","Insonorisation limite, parcours d'obstacle le matin dans les couloirs avec tout le matériel de nettoyage.",Février 2022,Commentaire envoyé le 19 février 2022
163,Boris,9.0,France,c’était magique,"La décoration le thème Car’s mes garçons en sont fans.  l’organisation dès notre arrivé, bien accueilli et bonne prise en charge et information. le personnel très agréable",rideau déchirée et taches dans la baignoire. il y’a quelques équipements à rénover mais ça passe dans l’ensemble.,Février 2022,Commentaire envoyé le 17 février 2022
164,Amandine,8.0,France,Très bien,"Bon rapport qualité-prix pour un hôtel Disney, navette très pratique, chambre familiale, très bien pour une nuit reposante",,Février 2022,Commentaire envoyé le 16 février 2022
165,Catherine,7.0,France,Bon séjour,- Lit confortable  - Accueil sympathique  - Très bon emplacement,- moquette du couloir commun de l’hôtel sale ( pas d’aspirateur passé ) - Encombrement du couloir commun par un chariot de nettoyage continuellement,Février 2022,Commentaire envoyé le 14 février 2022
166,Girardin,9.0,France,Au TOP !!  hâte de revenir !! beau séjour de loisir et détente,"L'accueil du personnel est génial, toujours avec le sourire, des conseils, très réactifs à nos demandes. La chambre était très bien, propre et calme. Il y avait assez d'espace pour notre famille de 4 personnes. Nous n'avons pas déjeuner à l'hôtel alors je ne pourrai pas donner mon avis sur les repas. Par contre nous avons profiter du bar:pub et on y a passé d'excellentes soirées. On vous remercie de nous avoir accueilli avec sourire, gentillesse et humour. Vous pouvez féliciter votre équipe, elle est top!!",,Janvier 2022,Commentaire envoyé le 14 février 2022
167,Nicolas,7.0,France,Excellent,Très bien,Tous,Février 2022,Commentaire envoyé le 14 février 2022
168,Giraudeau,8.0,France,Très bien,,Mavaise qualité d'images de la télé Indications insuffisantes pour trouver la chambre,Février 2022,Commentaire envoyé le 14 février 2022
